route_id,sequence,type,name,lat,lon,prev_lat,prev_lon,dist_from_prev
route_666,10,Location,Ristorante Tuscany 2,43.71,10.42,43.711,10.417,265.53
route_667,0,Location,McDonald's Pisa Aurelia,43.702,10.389,,,
route_667,1,Stop,,43.701,10.389,43.702,10.389,111.19
route_667,2,Stop,,43.707,10.386,43.701,10.389,709.42
route_667,3,Stop,,43.709,10.385,43.707,10.386,236.47
route_667,4,Stop,,43.711,10.39,43.709,10.385,459.31
route_667,5,Stop,,43.711,10.394,43.711,10.39,321.50
route_667,6,Stop,,43.71,10.4,43.711,10.394,494.91
route_667,7,Stop,,43.71,10.405,43.71,10.4,401.88
route_667,8,Stop,,43.71,10.41,43.71,10.405,401.88
route_667,9,Stop,,43.708,10.413,43.71,10.41,328.03
route_667,10,Location,Euronics Pisa Cisanello,43.707,10.415,43.708,10.413,195.47
route_67,0,Location,Stazione Pisa Centrale,43.709,10.397,,,
route_67,1,Stop,,43.71,10.394,43.709,10.397,265.54
route_67,2,Stop,,43.71,10.391,43.71,10.394,241.13
route_67,3,Stop,,43.711,10.394,43.71,10.391,265.53
route_67,4,Stop,,43.71,10.398,43.711,10.394,340.19
route_67,5,Stop,,43.71,10.402,43.71,10.398,321.51
route_67,6,Stop,,43.71,10.404,43.71,10.402,160.75
route_67,7,Stop,,43.71,10.407,43.71,10.404,241.13
route_67,8,Stop,,43.71,10.41,43.71,10.407,241.13
route_67,9,Stop,,43.708,10.414,43.71,10.41,390.93
route_67,10,Location,MediaWorld Pisa,43.708,10.412,43.708,10.414,160.76
route_690,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_690,1,Stop,,43.725,10.41,43.727,10.415,459.22
route_690,2,Stop,,43.723,10.402,43.725,10.41,680.24
route_690,3,Stop,,43.723,10.399,43.723,10.402,241.08
route_690,4,Stop,,43.725,10.394,43.723,10.399,459.23
route_690,5,Stop,,43.723,10.392,43.725,10.394,274.38
route_690,6,Stop,,43.718,10.389,43.723,10.392,606.00
route_690,7,Stop,,43.716,10.388,43.718,10.389,236.47
route_690,8,Stop,,43.712,10.391,43.716,10.388,505.93
route_690,9,Stop,,43.711,10.394,43.712,10.391,265.53
route_690,10,Location,Stazione Pisa Centrale,43.709,10.397,43.711,10.394,328.03
route_691,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_691,1,Stop,,43.726,10.413,43.727,10.415,195.43
route_691,2,Stop,,43.725,10.412,43.726,10.413,137.19
route_691,3,Stop,,43.725,10.41,43.725,10.412,160.71
route_691,4,Stop,,43.724,10.407,43.725,10.41,265.48
route_691,5,Stop,,43.724,10.409,43.724,10.407,160.72
route_691,6,Stop,,43.722,10.409,43.724,10.409,222.39
route_691,7,Stop,,43.721,10.411,43.722,10.409,195.44
route_691,8,Stop,,43.719,10.411,43.721,10.411,222.39
route_691,9,Stop,,43.719,10.409,43.719,10.411,160.73
route_691,10,Location,Universita di Pisa,43.719,10.408,43.719,10.409,80.36
route_692,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_692,1,Stop,,43.725,10.411,43.727,10.415,390.86
route_692,2,Stop,,43.724,10.408,43.725,10.411,265.48
route_692,3,Stop,,43.721,10.411,43.724,10.408,411.58
route_692,4,Stop,,43.719,10.416,43.721,10.411,459.25
route_692,5,Stop,,43.719,10.418,43.719,10.416,160.73
route_692,6,Stop,,43.717,10.416,43.719,10.418,274.39
route_692,7,Stop,,43.715,10.412,43.717,10.416,390.90
route_692,8,Stop,,43.713,10.408,43.715,10.412,390.91
route_692,9,Stop,,43.715,10.403,43.713,10.408,459.29
route_692,10,Location,Via Aretino Spinello 11,43.715,10.4,43.715,10.403,241.11
route_693,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_693,1,Stop,,43.725,10.411,43.727,10.415,390.86
route_693,2,Stop,,43.724,10.408,43.725,10.411,265.48
route_693,3,Stop,,43.721,10.411,43.724,10.408,411.58
route_693,4,Stop,,43.719,10.416,43.721,10.411,459.25
route_693,5,Stop,,43.719,10.417,43.719,10.416,80.36
route_693,6,Stop,,43.718,10.417,43.719,10.417,111.19
route_693,7,Stop,,43.716,10.413,43.718,10.417,390.90
route_693,8,Stop,,43.714,10.409,43.716,10.413,390.91
route_693,9,Stop,,43.714,10.405,43.714,10.409,321.49
route_693,10,Location,Via Angelo Battelli 5,43.716,10.402,43.714,10.405,328.01
route_694,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_694,1,Stop,,43.726,10.413,43.727,10.415,195.43
route_694,2,Stop,,43.725,10.411,43.726,10.413,195.43
route_694,3,Stop,,43.725,10.409,43.725,10.411,160.71
route_694,4,Stop,,43.724,10.408,43.725,10.409,137.19
route_694,5,Stop,,43.722,10.407,43.724,10.408,236.46
route_694,6,Stop,,43.72,10.407,43.722,10.407,222.39
route_694,7,Stop,,43.718,10.407,43.72,10.407,222.39
route_694,8,Stop,,43.717,10.407,43.718,10.407,111.19
route_694,9,Stop,,43.716,10.406,43.717,10.407,137.20
route_694,10,Location,Via Gabriele Vettori 18,43.717,10.404,43.716,10.406,195.45
route_695,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_695,1,Stop,,43.726,10.413,43.727,10.415,195.43
route_695,2,Stop,,43.725,10.411,43.726,10.413,195.43
route_695,3,Stop,,43.725,10.409,43.725,10.411,160.71
route_695,4,Stop,,43.724,10.408,43.725,10.409,137.19
route_695,5,Stop,,43.722,10.407,43.724,10.408,236.46
route_695,6,Stop,,43.72,10.407,43.722,10.407,222.39
route_695,7,Stop,,43.718,10.407,43.72,10.407,222.39
route_695,8,Stop,,43.717,10.407,43.718,10.407,111.19
route_695,9,Stop,,43.716,10.406,43.717,10.407,137.20
route_695,10,Location,Facolta di Ingegneria Polo A,43.718,10.406,43.716,10.406,222.39
route_696,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_696,1,Stop,,43.726,10.413,43.727,10.415,195.43
route_696,2,Stop,,43.726,10.413,43.726,10.413,0.00
route_696,3,Stop,,43.725,10.411,43.726,10.413,195.43
route_696,4,Stop,,43.725,10.409,43.725,10.411,160.71
route_696,5,Stop,,43.724,10.407,43.725,10.409,195.43
route_696,6,Stop,,43.724,10.408,43.724,10.407,80.36
route_696,7,Stop,,43.722,10.407,43.724,10.408,236.46
route_696,8,Stop,,43.72,10.407,43.722,10.407,222.39
route_696,9,Stop,,43.72,10.407,43.72,10.407,0.00
route_696,10,Location,Polo Fibonacci,43.719,10.407,43.72,10.407,111.19
route_697,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_697,1,Stop,,43.725,10.41,43.727,10.415,459.22
route_697,2,Stop,,43.722,10.409,43.725,10.41,343.13
route_697,3,Stop,,43.719,10.411,43.722,10.409,370.29
route_697,4,Stop,,43.719,10.416,43.719,10.411,401.82
route_697,5,Stop,,43.718,10.417,43.719,10.416,137.20
route_697,6,Stop,,43.716,10.413,43.718,10.417,390.90
route_697,7,Stop,,43.714,10.409,43.716,10.413,390.91
route_697,8,Stop,,43.715,10.403,43.714,10.409,494.88
route_697,9,Stop,,43.716,10.399,43.715,10.403,340.17
route_697,10,Location,Stazione Leopolda,43.712,10.399,43.716,10.399,444.78
route_720,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_720,1,Stop,,43.725,10.41,43.727,10.415,459.22
route_720,2,Stop,,43.722,10.409,43.725,10.41,343.13
route_720,3,Stop,,43.719,10.411,43.722,10.409,370.29
route_720,4,Stop,,43.719,10.416,43.719,10.411,401.82
route_720,5,Stop,,43.718,10.417,43.719,10.416,137.20
route_720,6,Stop,,43.716,10.413,43.718,10.417,390.90
route_720,7,Stop,,43.714,10.409,43.716,10.413,390.91
route_720,8,Stop,,43.71,10.41,43.714,10.409,451.98
route_720,9,Stop,,43.708,10.413,43.71,10.41,328.03
route_720,10,Location,Euronics Pisa Cisanello,43.707,10.415,43.708,10.413,195.47
route_721,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_721,1,Stop,,43.725,10.412,43.727,10.415,327.98
route_721,2,Stop,,43.725,10.409,43.725,10.412,241.07
route_721,3,Stop,,43.722,10.409,43.725,10.409,333.58
route_721,4,Stop,,43.721,10.411,43.722,10.409,195.44
route_721,5,Stop,,43.719,10.411,43.721,10.411,222.39
route_721,6,Stop,,43.719,10.416,43.719,10.411,401.82
route_721,7,Stop,,43.719,10.419,43.719,10.416,241.09
route_721,8,Stop,,43.717,10.421,43.719,10.419,274.39
route_721,9,Stop,,43.715,10.421,43.717,10.421,222.39
route_721,10,Location,Hotel San Ranieri,43.715,10.421,43.715,10.421,0.00
route_722,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_722,1,Stop,,43.725,10.412,43.727,10.415,327.98
route_722,2,Stop,,43.724,10.407,43.725,10.412,416.89
route_722,3,Stop,,43.722,10.409,43.724,10.407,274.39
route_722,4,Stop,,43.719,10.411,43.722,10.409,370.29
route_722,5,Stop,,43.719,10.416,43.719,10.411,401.82
route_722,6,Stop,,43.719,10.419,43.719,10.416,241.09
route_722,7,Stop,,43.717,10.422,43.719,10.419,328.00
route_722,8,Stop,,43.712,10.421,43.717,10.422,561.75
route_722,9,Stop,,43.711,10.42,43.712,10.421,137.20
route_722,10,Location,Esselunga Cisanello,43.711,10.42,43.711,10.42,0.00
route_723,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_723,1,Stop,,43.724,10.407,43.727,10.415,724.25
route_723,2,Stop,,43.724,10.397,43.724,10.407,803.58
route_723,3,Stop,,43.724,10.387,43.724,10.397,803.58
route_723,4,Stop,,43.724,10.38,43.724,10.387,562.51
route_723,5,Stop,,43.717,10.382,43.724,10.38,794.79
route_723,6,Stop,,43.712,10.384,43.717,10.382,578.74
route_723,7,Stop,,43.704,10.387,43.712,10.384,921.66
route_723,8,Stop,,43.699,10.389,43.704,10.387,578.75
route_723,9,Stop,,43.692,10.386,43.699,10.389,814.88
route_723,10,Location,Piscina Comunale Camalich,43.687,10.383,43.692,10.386,606.05
route_724,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_724,1,Stop,,43.725,10.409,43.727,10.415,530.95
route_724,2,Stop,,43.723,10.402,43.725,10.409,604.87
route_724,3,Stop,,43.725,10.394,43.723,10.402,680.24
route_724,4,Stop,,43.724,10.387,43.725,10.394,573.39
route_724,5,Stop,,43.724,10.381,43.724,10.387,482.15
route_724,6,Stop,,43.717,10.382,43.724,10.381,782.50
route_724,7,Stop,,43.716,10.383,43.717,10.382,137.20
route_724,8,Stop,,43.712,10.384,43.716,10.383,451.98
route_724,9,Stop,,43.704,10.387,43.712,10.384,921.66
route_724,10,Location,Conad Pian di Marco,43.703,10.387,43.704,10.387,111.19
route_725,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_725,1,Stop,,43.724,10.407,43.727,10.415,724.25
route_725,2,Stop,,43.723,10.399,43.724,10.407,652.42
route_725,3,Stop,,43.725,10.392,43.723,10.399,604.87
route_725,4,Stop,,43.724,10.383,43.725,10.392,731.72
route_725,5,Stop,,43.717,10.382,43.724,10.383,782.50
route_725,6,Stop,,43.713,10.384,43.717,10.382,472.93
route_725,7,Stop,,43.71,10.385,43.713,10.384,343.13
route_725,8,Stop,,43.704,10.387,43.71,10.385,686.26
route_725,9,Stop,,43.699,10.389,43.704,10.387,578.75
route_725,10,Location,Hotel Galilei Pisa,43.693,10.387,43.699,10.389,686.27
route_726,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_726,1,Stop,,43.725,10.411,43.727,10.415,390.86
route_726,2,Stop,,43.724,10.408,43.725,10.411,265.48
route_726,3,Stop,,43.721,10.411,43.724,10.408,411.58
route_726,4,Stop,,43.719,10.411,43.721,10.411,222.39
route_726,5,Stop,,43.719,10.416,43.719,10.411,401.82
route_726,6,Stop,,43.719,10.419,43.719,10.416,241.09
route_726,7,Stop,,43.715,10.421,43.719,10.419,472.93
route_726,8,Stop,,43.712,10.421,43.715,10.421,333.58
route_726,9,Stop,,43.711,10.417,43.712,10.421,340.19
route_726,10,Location,Pizzeria Pisanova,43.71,10.413,43.711,10.417,340.19
route_727,0,Location,Parcheggio Via Paparelli,43.727,10.415,,,
route_727,1,Stop,,43.724,10.407,43.727,10.415,724.25
route_727,2,Stop,,43.723,10.399,43.724,10.407,652.42
route_727,3,Stop,,43.725,10.391,43.723,10.399,680.24
route_727,4,Stop,,43.724,10.383,43.725,10.391,652.41
route_727,5,Stop,,43.717,10.382,43.724,10.383,782.50
route_727,6,Stop,,43.713,10.384,43.717,10.382,472.93
route_727,7,Stop,,43.711,10.378,43.713,10.384,531.05
route_727,8,Stop,,43.707,10.376,43.711,10.378,472.94
route_727,9,Stop,,43.703,10.367,43.707,10.376,849.24
route_727,10,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,43.703,10.367,522.34
route_750,0,Location,Decathlon Pisa,43.706,10.41,,,
route_750,1,Stop,,43.707,10.408,43.706,10.41,195.47
route_750,2,Stop,,43.708,10.407,43.707,10.408,137.21
route_750,3,Stop,,43.71,10.406,43.708,10.407,236.47
route_750,4,Stop,,43.71,10.405,43.71,10.406,80.38
route_750,5,Stop,,43.71,10.403,43.71,10.405,160.75
route_750,6,Stop,,43.71,10.4,43.71,10.403,241.13
route_750,7,Stop,,43.71,10.398,43.71,10.4,160.75
route_750,8,Stop,,43.711,10.398,43.71,10.398,111.19
route_750,9,Stop,,43.713,10.397,43.711,10.398,236.47
route_750,10,Location,Stazione Leopolda,43.712,10.399,43.713,10.397,195.46
route_751,0,Location,Decathlon Pisa,43.706,10.41,,,
route_751,1,Stop,,43.708,10.408,43.706,10.41,274.41
route_751,2,Stop,,43.709,10.406,43.708,10.408,195.47
route_751,3,Stop,,43.71,10.405,43.709,10.406,137.20
route_751,4,Stop,,43.71,10.403,43.71,10.405,160.75
route_751,5,Stop,,43.71,10.4,43.71,10.403,241.13
route_751,6,Stop,,43.71,10.398,43.71,10.4,160.75
route_751,7,Stop,,43.71,10.396,43.71,10.398,160.75
route_751,8,Stop,,43.711,10.392,43.71,10.396,340.19
route_751,9,Stop,,43.712,10.392,43.711,10.392,111.19
route_751,10,Location,Stazione San Rossore,43.711,10.39,43.712,10.392,195.46
route_752,0,Location,Decathlon Pisa,43.706,10.41,,,
route_752,1,Stop,,43.708,10.407,43.706,10.41,328.04
route_752,2,Stop,,43.71,10.406,43.708,10.407,236.47
route_752,3,Stop,,43.71,10.403,43.71,10.406,241.13
route_752,4,Stop,,43.71,10.4,43.71,10.403,241.13
route_752,5,Stop,,43.71,10.396,43.71,10.4,321.51
route_752,6,Stop,,43.711,10.392,43.71,10.396,340.19
route_752,7,Stop,,43.712,10.392,43.711,10.392,111.19
route_752,8,Stop,,43.711,10.388,43.712,10.392,340.19
route_752,9,Stop,,43.709,10.386,43.711,10.388,274.41
route_752,10,Location,Parco San Rossore,43.71,10.388,43.709,10.386,195.46
route_753,0,Location,Decathlon Pisa,43.706,10.41,,,
route_753,1,Stop,,43.708,10.408,43.706,10.41,274.41
route_753,2,Stop,,43.709,10.406,43.708,10.408,195.47
route_753,3,Stop,,43.71,10.405,43.709,10.406,137.20
route_753,4,Stop,,43.71,10.403,43.71,10.405,160.75
route_753,5,Stop,,43.71,10.4,43.71,10.403,241.13
route_753,6,Stop,,43.71,10.398,43.71,10.4,160.75
route_753,7,Stop,,43.713,10.397,43.71,10.398,343.13
route_753,8,Stop,,43.715,10.396,43.713,10.397,236.47
route_753,9,Stop,,43.714,10.394,43.715,10.396,195.45
route_753,10,Location,Lidl Pisa,43.713,10.392,43.714,10.394,195.46
route_754,0,Location,Decathlon Pisa,43.706,10.41,,,
route_754,1,Stop,,43.709,10.406,43.706,10.41,463.31
route_754,2,Stop,,43.71,10.403,43.709,10.406,265.54
route_754,3,Stop,,43.707,10.403,43.71,10.403,333.58
route_754,4,Stop,,43.703,10.401,43.707,10.403,472.94
route_754,5,Stop,,43.7,10.4,43.703,10.401,343.13
route_754,6,Stop,,43.701,10.398,43.7,10.4,195.48
route_754,7,Stop,,43.7,10.393,43.701,10.398,417.05
route_754,8,Stop,,43.7,10.389,43.7,10.393,321.56
route_754,9,Stop,,43.699,10.389,43.7,10.389,111.19
route_754,10,Location,McDonald's Pisa Aurelia,43.702,10.389,43.699,10.389,333.58
route_755,0,Location,Decathlon Pisa,43.706,10.41,,,
route_755,1,Stop,,43.709,10.408,43.706,10.41,370.30
route_755,2,Stop,,43.711,10.408,43.709,10.408,222.39
route_755,3,Stop,,43.714,10.409,43.711,10.408,343.13
route_755,4,Stop,,43.717,10.409,43.714,10.409,333.58
route_755,5,Stop,,43.719,10.409,43.717,10.409,222.39
route_755,6,Stop,,43.72,10.407,43.719,10.409,195.44
route_755,7,Stop,,43.723,10.407,43.72,10.407,333.58
route_755,8,Stop,,43.724,10.409,43.723,10.407,195.43
route_755,9,Stop,,43.726,10.413,43.724,10.409,390.86
route_755,10,Location,Parcheggio Via Paparelli,43.727,10.415,43.726,10.413,195.43
route_756,0,Location,Decathlon Pisa,43.706,10.41,,,
route_756,1,Stop,,43.707,10.409,43.706,10.41,137.21
route_756,2,Stop,,43.708,10.408,43.707,10.409,137.21
route_756,3,Stop,,43.709,10.408,43.708,10.408,111.19
route_756,4,Stop,,43.71,10.408,43.709,10.408,111.19
route_756,5,Stop,,43.71,10.41,43.71,10.408,160.75
route_756,6,Stop,,43.71,10.411,43.71,10.41,80.38
route_756,7,Stop,,43.71,10.412,43.71,10.411,80.38
route_756,8,Stop,,43.708,10.414,43.71,10.412,274.41
route_756,9,Stop,,43.708,10.413,43.708,10.414,80.38
route_756,10,Location,MediaWorld Pisa,43.708,10.412,43.708,10.413,80.38
route_757,0,Location,Decathlon Pisa,43.706,10.41,,,
route_757,1,Stop,,43.707,10.409,43.706,10.41,137.21
route_757,2,Stop,,43.708,10.408,43.707,10.409,137.21
route_757,3,Stop,,43.708,10.408,43.708,10.408,0.00
route_757,4,Stop,,43.71,10.408,43.708,10.408,222.39
route_757,5,Stop,,43.71,10.41,43.71,10.408,160.75
route_757,6,Stop,,43.71,10.41,43.71,10.41,0.00
route_757,7,Stop,,43.71,10.411,43.71,10.41,80.38
route_757,8,Stop,,43.71,10.412,43.71,10.411,80.38
route_757,9,Stop,,43.709,10.413,43.71,10.412,137.20
route_757,10,Location,Centro Commerciale Pisanova,43.71,10.413,43.709,10.413,111.19
route_780,0,Location,Decathlon Pisa,43.706,10.41,,,
route_780,1,Stop,,43.71,10.406,43.706,10.41,548.82
route_780,2,Stop,,43.71,10.4,43.71,10.406,482.26
route_780,3,Stop,,43.711,10.395,43.71,10.4,416.98
route_780,4,Stop,,43.711,10.388,43.711,10.395,562.63
route_780,5,Stop,,43.712,10.384,43.711,10.388,340.19
route_780,6,Stop,,43.711,10.378,43.712,10.384,494.90
route_780,7,Stop,,43.709,10.374,43.711,10.378,390.93
route_780,8,Stop,,43.706,10.372,43.709,10.374,370.30
route_780,9,Stop,,43.703,10.367,43.706,10.372,522.32
route_780,10,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,43.703,10.367,522.34
route_781,0,Location,Decathlon Pisa,43.706,10.41,,,
route_781,1,Stop,,43.71,10.405,43.706,10.41,599.46
route_781,2,Stop,,43.71,10.396,43.71,10.405,723.39
route_781,3,Stop,,43.711,10.39,43.71,10.396,494.91
route_781,4,Stop,,43.713,10.384,43.711,10.39,531.05
route_781,5,Stop,,43.71,10.375,43.713,10.384,796.59
route_781,6,Stop,,43.706,10.374,43.71,10.375,451.98
route_781,7,Stop,,43.701,10.368,43.706,10.374,736.03
route_781,8,Stop,,43.696,10.366,43.701,10.368,578.76
route_781,9,Stop,,43.69,10.367,43.696,10.366,672.00
route_781,10,Location,Eurospin Ospedaletto,43.686,10.373,43.69,10.367,656.18
route_782,0,Location,Decathlon Pisa,43.706,10.41,,,
route_782,1,Stop,,43.71,10.406,43.706,10.41,548.82
route_782,2,Stop,,43.71,10.4,43.71,10.406,482.26
route_782,3,Stop,,43.711,10.392,43.71,10.4,652.55
route_782,4,Stop,,43.711,10.388,43.711,10.392,321.50
route_782,5,Stop,,43.712,10.384,43.711,10.388,340.19
route_782,6,Stop,,43.717,10.382,43.712,10.384,578.74
route_782,7,Stop,,43.723,10.38,43.717,10.382,686.26
route_782,8,Stop,,43.723,10.375,43.723,10.38,401.80
route_782,9,Stop,,43.722,10.367,43.723,10.375,652.43
route_782,10,Location,McDonald's Barbaricina,43.721,10.362,43.722,10.367,416.91
route_783,0,Location,Decathlon Pisa,43.706,10.41,,,
route_783,1,Stop,,43.71,10.404,43.706,10.41,656.06
route_783,2,Stop,,43.71,10.396,43.71,10.404,643.01
route_783,3,Stop,,43.711,10.388,43.71,10.396,652.55
route_783,4,Stop,,43.716,10.383,43.711,10.388,686.00
route_783,5,Stop,,43.723,10.38,43.716,10.383,814.85
route_783,6,Stop,,43.723,10.373,43.723,10.38,562.52
route_783,7,Stop,,43.721,10.361,43.723,10.373,989.64
route_783,8,Stop,,43.722,10.35,43.721,10.361,890.94
route_783,9,Stop,,43.719,10.353,43.722,10.35,411.59
route_783,10,Location,Conad La Vettola,43.713,10.352,43.719,10.353,671.99
route_784,0,Location,Decathlon Pisa,43.706,10.41,,,
route_784,1,Stop,,43.709,10.406,43.706,10.41,463.31
route_784,2,Stop,,43.708,10.405,43.709,10.406,137.20
route_784,3,Stop,,43.706,10.407,43.708,10.405,274.41
route_784,4,Stop,,43.704,10.411,43.706,10.407,390.95
route_784,5,Stop,,43.7,10.413,43.704,10.411,472.95
route_784,6,Stop,,43.697,10.415,43.7,10.413,370.31
route_784,7,Stop,,43.696,10.421,43.697,10.415,495.02
route_784,8,Stop,,43.695,10.424,43.696,10.421,265.59
route_784,9,Stop,,43.691,10.425,43.695,10.424,451.99
route_784,10,Location,MD Discount Riglione,43.69,10.428,43.691,10.425,265.61
route_785,0,Location,Decathlon Pisa,43.706,10.41,,,
route_785,1,Stop,,43.71,10.399,43.706,10.41,989.74
route_785,2,Stop,,43.711,10.386,43.71,10.399,1050.79
route_785,3,Stop,,43.71,10.375,43.711,10.386,891.10
route_785,4,Stop,,43.703,10.367,43.71,10.375,1009.64
route_785,5,Stop,,43.693,10.352,43.703,10.367,1640.31
route_785,6,Stop,,43.688,10.345,43.693,10.352,791.12
route_785,7,Stop,,43.681,10.334,43.688,10.345,1178.23
route_785,8,Stop,,43.675,10.319,43.681,10.334,1378.50
route_785,9,Stop,,43.677,10.306,43.675,10.319,1068.88
route_785,10,Location,Parcheggio Porto di Marina,43.669,10.297,43.677,10.306,1146.85
route_786,0,Location,Decathlon Pisa,43.706,10.41,,,
route_786,1,Stop,,43.703,10.401,43.706,10.41,796.66
route_786,2,Stop,,43.7,10.389,43.703,10.401,1020.71
route_786,3,Stop,,43.697,10.37,43.7,10.389,1563.46
route_786,4,Stop,,43.689,10.351,43.697,10.37,1767.73
route_786,5,Stop,,43.677,10.353,43.689,10.351,1344.00
route_786,6,Stop,,43.68,10.342,43.677,10.353,945.42
route_786,7,Stop,,43.676,10.322,43.68,10.342,1668.76
route_786,8,Stop,,43.665,10.309,43.676,10.322,1609.14
route_786,9,Stop,,43.652,10.306,43.665,10.309,1465.54
route_786,10,Location,Ristorante Da Stefano (Tirrenia),43.643,10.294,43.652,10.306,1390.59
route_787,0,Location,Decathlon Pisa,43.706,10.41,,,
route_787,1,Stop,,43.703,10.401,43.706,10.41,796.66
route_787,2,Stop,,43.701,10.387,43.703,10.401,1147.19
route_787,3,Stop,,43.696,10.366,43.701,10.387,1777.43
route_787,4,Stop,,43.687,10.349,43.696,10.366,1694.03
route_787,5,Stop,,43.674,10.348,43.687,10.349,1447.77
route_787,6,Stop,,43.679,10.329,43.674,10.348,1626.02
route_787,7,Stop,,43.67,10.312,43.679,10.329,1694.34
route_787,8,Stop,,43.656,10.308,43.67,10.312,1589.63
route_787,9,Stop,,43.647,10.296,43.656,10.308,1390.55
route_787,10,Location,Centro Commerciale Darsena (Tirrenia),43.637,10.288,43.647,10.296,1284.85
route_840,0,Location,MediaWorld Pisa,43.708,10.412,,,
route_840,1,Stop,,43.71,10.403,43.708,10.412,756.82
route_840,2,Stop,,43.7,10.396,43.71,10.403,1246.21
route_840,3,Stop,,43.698,10.373,43.7,10.396,1862.33
route_840,4,Stop,,43.689,10.351,43.698,10.373,2032.26
route_840,5,Stop,,43.676,10.353,43.689,10.351,1454.45
route_840,6,Stop,,43.68,10.338,43.676,10.353,1285.68
route_840,7,Stop,,43.67,10.312,43.68,10.338,2368.29
route_840,8,Stop,,43.66,10.307,43.67,10.312,1182.45
route_840,9,Stop,,43.647,10.296,43.66,10.307,1694.92
route_840,10,Location,Centro Commerciale Darsena (Tirrenia),43.637,10.288,43.647,10.296,1284.85
route_841,0,Location,MediaWorld Pisa,43.708,10.412,,,
route_841,1,Stop,,43.711,10.417,43.708,10.412,522.30
route_841,2,Stop,,43.715,10.422,43.711,10.417,599.44
route_841,3,Stop,,43.721,10.421,43.715,10.422,671.99
route_841,4,Stop,,43.727,10.418,43.721,10.421,709.39
route_841,5,Stop,,43.734,10.425,43.727,10.418,960.31
route_841,6,Stop,,43.738,10.424,43.734,10.425,451.98
route_841,7,Stop,,43.745,10.43,43.738,10.424,915.52
route_841,8,Stop,,43.751,10.435,43.745,10.43,778.73
route_841,9,Stop,,43.758,10.435,43.751,10.435,778.36
route_841,10,Location,Parcheggio San Giuliano Terme,43.758,10.43,43.758,10.435,401.56
route_842,0,Location,MediaWorld Pisa,43.708,10.412,,,
route_842,1,Stop,,43.71,10.405,43.708,10.412,605.00
route_842,2,Stop,,43.7,10.397,43.71,10.405,1284.51
route_842,3,Stop,,43.701,10.379,43.7,10.397,1451.28
route_842,4,Stop,,43.693,10.359,43.701,10.379,1837.56
route_842,5,Stop,,43.684,10.353,43.693,10.359,1110.97
route_842,6,Stop,,43.677,10.347,43.684,10.353,915.78
route_842,7,Stop,,43.679,10.329,43.677,10.347,1464.54
route_842,8,Stop,,43.67,10.312,43.679,10.329,1694.34
route_842,9,Stop,,43.656,10.308,43.67,10.312,1589.63
route_842,10,Location,Hotel Continental Tirrenia,43.649,10.296,43.656,10.308,1240.14
route_843,0,Location,MediaWorld Pisa,43.708,10.412,,,
route_843,1,Stop,,43.71,10.408,43.708,10.412,390.93
route_843,2,Stop,,43.716,10.395,43.71,10.408,1239.69
route_843,3,Stop,,43.716,10.383,43.716,10.395,964.43
route_843,4,Stop,,43.728,10.377,43.716,10.383,1418.78
route_843,5,Stop,,43.74,10.374,43.728,10.377,1355.93
route_843,6,Stop,,43.75,10.362,43.74,10.374,1471.61
route_843,7,Stop,,43.759,10.35,43.75,10.362,1389.40
route_843,8,Stop,,43.768,10.344,43.759,10.35,1110.71
route_843,9,Stop,,43.779,10.355,43.768,10.344,1508.69
route_843,10,Location,Parcheggio Migliarino,43.784,10.363,43.779,10.355,849.46
route_844,0,Location,MediaWorld Pisa,43.708,10.412,,,
route_844,1,Stop,,43.711,10.417,43.708,10.412,522.30
route_844,2,Stop,,43.715,10.422,43.711,10.417,599.44
route_844,3,Stop,,43.721,10.419,43.715,10.422,709.40
route_844,4,Stop,,43.727,10.418,43.721,10.419,671.99
route_844,5,Stop,,43.734,10.425,43.727,10.418,960.31
route_844,6,Stop,,43.74,10.425,43.734,10.425,667.17
route_844,7,Stop,,43.747,10.431,43.74,10.425,915.51
route_844,8,Stop,,43.753,10.436,43.747,10.431,778.72
route_844,9,Stop,,43.759,10.434,43.753,10.436,686.23
route_844,10,Location,Conad Metato,43.76,10.427,43.759,10.434,573.06
route_845,0,Location,MediaWorld Pisa,43.708,10.412,,,
route_845,1,Stop,,43.709,10.414,43.708,10.412,195.47
route_845,2,Stop,,43.713,10.421,43.709,10.414,717.20
